supplier_id,category,year_month,defect_rate_ppm,rework_percentage,ncr_count
SPLR-048,Tier 2,2023-12,925.45,27.79,0
SPLR-049,Tier 3,2023-12,1080.84,19.37,0
SPLR-050,Tier 3,2023-12,1049.04,22.82,0
SPLR-051,Tier 2,2023-12,1141.05,34.13,0
SPLR-052,Tier 3,2023-12,1160.27,19.12,0
SPLR-053,Tier 3,2023-12,793.39,28.99,0
SPLR-054,Tier 3,2023-12,964.94,22.17,0
SPLR-055,Tier 3,2023-12,864.1,29.18,0
SPLR-056,Tier 2,2023-12,1680.86,27.19,2
SPLR-057,Tier 1,2023-12,1236.94,25.64,2
SPLR-058,Tier 3,2023-12,1088.55,16.37,1
SPLR-059,Tier 3,2023-12,1112.22,23.54,1
SPLR-060,Tier 3,2023-12,932.5,34.23,2
SPLR-061,Tier 2,2023-12,1228.48,26.76,1
SPLR-062,Tier 1,2023-12,939.45,28.56,3
SPLR-063,Tier 1,2023-12,970.71,19.03,1
SPLR-064,Tier 2,2023-12,926.55,29.23,1
SPLR-065,Tier 3,2023-12,1073.03,26.05,0
SPLR-066,Tier 3,2023-12,1118.02,20.93,0
SPLR-067,Tier 3,2023-12,810.88,15.46,0
SPLR-068,Tier 3,2023-12,1298.68,42.65,0
SPLR-069,Tier 2,2023-12,1128.23,20.81,0
SPLR-070,Tier 2,2023-12,952.61,22.31,2
SPLR-071,Tier 2,2023-12,891.06,21.8,1
SPLR-072,Tier 3,2023-12,1137.49,35.21,1
SPLR-073,Tier 3,2023-12,1199.89,27.98,0
SPLR-074,Tier 1,2023-12,877.32,23.21,1
SPLR-075,Tier 3,2023-12,739.75,31.7,1
SPLR-076,Tier 2,2023-12,956.22,30.82,0
SPLR-077,Tier 3,2023-12,1001.39,29.03,1
SPLR-078,Tier 3,2023-12,989.74,8.26,1
SPLR-079,Tier 1,2023-12,1231.1,26.52,0
SPLR-080,Tier 2,2023-12,1170.02,21.41,1
SPLR-081,Tier 1,2023-12,1086.38,19.34,0
SPLR-082,Tier 1,2023-12,1441.4,24.3,1
SPLR-083,Tier 3,2023-12,1027.67,30.75,1
SPLR-084,Tier 3,2023-12,1034.5,23.41,0
SPLR-085,Tier 1,2023-12,1001.69,29.82,3
SPLR-086,Tier 3,2023-12,776.85,29.49,0
SPLR-087,Tier 2,2023-12,1298.47,18.34,0
SPLR-088,Tier 2,2023-12,830.98,21.66,0
SPLR-089,Tier 2,2023-12,1443.71,21.76,2
SPLR-090,Tier 3,2023-12,1750.68,25.49,1
SPLR-091,Tier 1,2023-12,1323.7,26.16,2
SPLR-092,Tier 3,2023-12,1128.1,25.62,1
SPLR-093,Tier 2,2023-12,992.57,24.85,1
SPLR-094,Tier 3,2023-12,1026.96,23.09,0
SPLR-095,Tier 3,2023-12,1527.85,30.82,0
SPLR-096,Tier 2,2023-12,1142.36,26.32,1
SPLR-097,Tier 3,2023-12,950.83,33.55,0
SPLR-098,Tier 3,2023-12,853.7,31.55,1
SPLR-099,Tier 2,2023-12,1029.54,21.64,1
SPLR-100,Tier 2,2023-12,840.42,35.46,0
SPLR-001,Tier 1,2024-01,1295.04,22.11,3
SPLR-002,Tier 3,2024-01,1028.3,22.51,2
SPLR-003,Tier 2,2024-01,1246.89,16.11,0
SPLR-004,Tier 2,2024-01,1051.39,27.64,3
SPLR-005,Tier 1,2024-01,1408.0,31.7,6
SPLR-006,Tier 3,2024-01,1075.43,20.73,0
SPLR-007,Tier 3,2024-01,1041.3,31.26,0
SPLR-008,Tier 3,2024-01,978.86,25.16,1
SPLR-009,Tier 3,2024-01,1144.58,19.36,0
SPLR-010,Tier 2,2024-01,1071.38,26.27,0
SPLR-011,Tier 2,2024-01,1184.58,20.09,2
SPLR-012,Tier 3,2024-01,1035.84,29.32,0
SPLR-013,Tier 3,2024-01,716.65,21.09,2
SPLR-014,Tier 3,2024-01,1153.36,27.28,1
SPLR-015,Tier 3,2024-01,806.65,27.78,1
SPLR-016,Tier 2,2024-01,767.03,28.85,0
SPLR-017,Tier 2,2024-01,1288.63,26.99,2
SPLR-018,Tier 1,2024-01,654.9,30.49,0
SPLR-019,Tier 2,2024-01,1539.22,28.43,2
SPLR-020,Tier 3,2024-01,817.85,28.33,0
SPLR-021,Tier 2,2024-01,1445.72,14.6,0
SPLR-022,Tier 3,2024-01,1267.31,31.71,0
SPLR-023,Tier 2,2024-01,1234.96,31.27,1
SPLR-024,Tier 3,2024-01,1196.99,24.22,1
SPLR-025,Tier 3,2024-01,940.35,21.74,0
SPLR-026,Tier 3,2024-01,771.79,23.92,0
SPLR-027,Tier 3,2024-01,1092.66,29.33,1
SPLR-028,Tier 3,2024-01,831.65,30.96,0
SPLR-029,Tier 3,2024-01,1069.63,38.61,0
SPLR-030,Tier 1,2024-01,923.86,17.96,0
SPLR-031,Tier 2,2024-01,862.58,29.4,2
SPLR-032,Tier 2,2024-01,706.16,26.77,1
SPLR-033,Tier 3,2024-01,1371.67,20.26,0
SPLR-034,Tier 3,2024-01,1049.36,31.24,1
SPLR-035,Tier 3,2024-01,1178.85,28.48,0
SPLR-036,Tier 1,2024-01,1000.46,20.79,2
SPLR-037,Tier 3,2024-01,1066.0,23.08,0
SPLR-038,Tier 1,2024-01,1086.77,28.12,2
SPLR-039,Tier 2,2024-01,1233.24,16.13,2
SPLR-040,Tier 3,2024-01,962.11,21.94,3
SPLR-041,Tier 3,2024-01,605.42,26.98,0
SPLR-042,Tier 3,2024-01,988.68,25.03,0
SPLR-043,Tier 1,2024-01,1144.43,27.38,2
SPLR-044,Tier 3,2024-01,1256.55,28.51,1
SPLR-045,Tier 3,2024-01,970.57,19.49,0
SPLR-046,Tier 3,2024-01,1335.95,21.12,0
SPLR-047,Tier 2,2024-01,1027.56,19.85,1
SPLR-048,Tier 3,2024-01,873.46,34.94,0
SPLR-049,Tier 2,2024-01,1523.97,24.43,2
SPLR-050,Tier 3,2024-01,1340.47,15.54,1
SPLR-051,Tier 1,2024-01,954.03,27.07,1
SPLR-052,Tier 3,2024-01,977.0,28.18,2
SPLR-053,Tier 3,2024-01,745.71,35.61,0
SPLR-054,Tier 1,2024-01,1676.39,22.13,7
SPLR-055,Tier 3,2024-01,1064.79,27.47,0
SPLR-056,Tier 2,2024-01,1109.86,25.33,0
SPLR-057,Tier 2,2024-01,1110.24,33.37,0
SPLR-058,Tier 3,2024-01,1138.56,32.45,1
SPLR-059,Tier 2,2024-01,1658.63,23.11,1
SPLR-060,Tier 3,2024-01,1084.99,27.82,1
SPLR-061,Tier 3,2024-01,885.19,16.3,0
SPLR-062,Tier 3,2024-01,1559.81,35.3,0
SPLR-063,Tier 2,2024-01,1079.91,19.4,0
SPLR-064,Tier 3,2024-01,1454.53,30.39,0
SPLR-065,Tier 2,2024-01,1131.17,28.63,1
SPLR-066,Tier 2,2024-01,1033.23,26.39,0
SPLR-067,Tier 3,2024-01,904.17,20.34,1
SPLR-068,Tier 2,2024-01,1046.16,23.24,0
SPLR-069,Tier 1,2024-01,1227.65,21.85,1
SPLR-070,Tier 3,2024-01,765.88,17.64,0
SPLR-071,Tier 2,2024-01,1341.4,30.19,2
SPLR-072,Tier 3,2024-01,1232.13,34.1,1
SPLR-073,Tier 3,2024-01,974.0,37.26,1
SPLR-074,Tier 2,2024-01,1547.72,25.06,4
SPLR-075,Tier 2,2024-01,1020.67,24.67,0
SPLR-076,Tier 3,2024-01,1267.02,25.39,1
SPLR-077,Tier 2,2024-01,1118.57,20.83,1
SPLR-078,Tier 1,2024-01,1274.11,23.87,2
SPLR-079,Tier 2,2024-01,1466.99,23.35,0
SPLR-080,Tier 3,2024-01,1543.06,24.8,0
SPLR-081,Tier 3,2024-01,1317.3,30.36,1
SPLR-082,Tier 2,2024-01,1077.88,29.31,1
SPLR-083,Tier 1,2024-01,1052.27,24.67,2
SPLR-084,Tier 2,2024-01,951.24,30.61,0
SPLR-085,Tier 2,2024-01,1183.42,22.02,0
SPLR-086,Tier 3,2024-01,1175.07,9.78,1
SPLR-087,Tier 2,2024-01,895.53,20.14,0
SPLR-088,Tier 3,2024-01,902.4,19.42,0
SPLR-089,Tier 3,2024-01,884.65,32.7,1
SPLR-090,Tier 2,2024-01,1153.88,15.95,0
SPLR-091,Tier 3,2024-01,1053.19,21.13,2
SPLR-092,Tier 3,2024-01,1178.97,28.54,1
SPLR-093,Tier 3,2024-01,844.48,22.63,0
SPLR-094,Tier 2,2024-01,1492.79,36.36,4
SPLR-095,Tier 1,2024-01,1075.14,16.31,3
SPLR-096,Tier 3,2024-01,1261.91,20.45,0
SPLR-097,Tier 1,2024-01,856.93,20.91,2
SPLR-098,Tier 3,2024-01,917.55,25.63,1
SPLR-099,Tier 2,2024-01,1370.95,29.32,0
SPLR-100,Tier 3,2024-01,1136.34,29.47,0
SPLR-001,Tier 3,2024-02,943.69,28.32,0
SPLR-002,Tier 3,2024-02,1205.04,29.72,1
SPLR-003,Tier 1,2024-02,939.28,32.49,1
SPLR-004,Tier 1,2024-02,1547.13,22.78,3
SPLR-005,Tier 3,2024-02,1157.86,29.51,1
SPLR-006,Tier 3,2024-02,1260.6,23.29,0
SPLR-007,Tier 3,2024-02,1022.29,26.57,1
SPLR-008,Tier 3,2024-02,1363.96,25.39,0
SPLR-009,Tier 2,2024-02,967.83,20.59,1
SPLR-010,Tier 3,2024-02,1198.89,27.98,0
SPLR-011,Tier 2,2024-02,966.0,27.87,0
SPLR-012,Tier 3,2024-02,1253.89,19.71,0
SPLR-013,Tier 1,2024-02,1011.39,28.5,0
SPLR-014,Tier 3,2024-02,1221.64,16.42,0
SPLR-015,Tier 2,2024-02,1308.4,25.49,1
SPLR-016,Tier 3,2024-02,1635.28,16.18,2
SPLR-017,Tier 3,2024-02,941.81,32.17,0
SPLR-018,Tier 3,2024-02,1078.38,23.76,0
SPLR-019,Tier 2,2024-02,1187.3,16.17,0
SPLR-020,Tier 2,2024-02,1020.37,19.15,0
SPLR-021,Tier 1,2024-02,839.98,25.81,1
SPLR-022,Tier 3,2024-02,1334.57,28.91,0
SPLR-023,Tier 1,2024-02,941.51,24.71,2
SPLR-024,Tier 3,2024-02,1251.86,25.17,0
SPLR-025,Tier 2,2024-02,785.0,32.51,2
SPLR-026,Tier 3,2024-02,1038.38,30.84,2
SPLR-027,Tier 1,2024-02,893.4,30.11,1
SPLR-028,Tier 3,2024-02,918.51,28.8,0
SPLR-029,Tier 3,2024-02,933.29,27.69,0
SPLR-030,Tier 3,2024-02,968.33,18.26,0
SPLR-031,Tier 3,2024-02,909.08,30.91,0
SPLR-032,Tier 1,2024-02,1583.76,20.7,1
SPLR-033,Tier 1,2024-02,1003.06,28.11,3
SPLR-034,Tier 1,2024-02,1063.81,33.65,5
SPLR-035,Tier 1,2024-02,1529.67,23.23,4
SPLR-036,Tier 3,2024-02,1014.18,28.11,0
SPLR-037,Tier 3,2024-02,1018.29,21.86,1
SPLR-038,Tier 2,2024-02,1132.3,29.04,0
SPLR-039,Tier 2,2024-02,1086.66,13.61,0
SPLR-040,Tier 2,2024-02,894.07,22.5,1
SPLR-041,Tier 2,2024-02,656.27,24.1,1
SPLR-042,Tier 3,2024-02,1477.37,25.61,0
SPLR-043,Tier 3,2024-02,1046.76,28.25,0
SPLR-044,Tier 2,2024-02,1123.11,21.12,0
SPLR-045,Tier 3,2024-02,1113.91,18.9,0
SPLR-046,Tier 3,2024-02,1125.49,22.68,1
SPLR-047,Tier 3,2024-02,1492.69,23.76,0
SPLR-048,Tier 3,2024-02,807.67,20.23,1
SPLR-049,Tier 3,2024-02,980.94,26.1,0
SPLR-050,Tier 1,2024-02,1299.87,22.98,2
SPLR-051,Tier 2,2024-02,863.83,26.86,0
SPLR-052,Tier 3,2024-02,1001.24,14.4,0
SPLR-053,Tier 1,2024-02,1075.84,22.41,1
SPLR-054,Tier 1,2024-02,1390.67,31.58,1
SPLR-055,Tier 1,2024-02,1532.5,25.23,2
SPLR-056,Tier 2,2024-02,1151.13,34.59,1
SPLR-057,Tier 2,2024-02,1262.73,26.32,2
SPLR-058,Tier 3,2024-02,1055.22,22.37,0
SPLR-059,Tier 3,2024-02,1289.71,29.36,0
SPLR-060,Tier 3,2024-02,949.63,20.52,0
SPLR-061,Tier 1,2024-02,1014.52,18.88,3
SPLR-062,Tier 3,2024-02,964.26,32.42,0
SPLR-063,Tier 1,2024-02,1074.0,13.21,1
SPLR-064,Tier 2,2024-02,1033.17,24.73,1
SPLR-065,Tier 3,2024-02,1106.87,23.15,2
SPLR-066,Tier 3,2024-02,1219.61,20.89,1
SPLR-067,Tier 2,2024-02,1162.45,25.85,1
SPLR-068,Tier 1,2024-02,944.41,24.49,2
SPLR-069,Tier 1,2024-02,1284.87,16.53,1
SPLR-070,Tier 3,2024-02,889.94,23.18,1
SPLR-071,Tier 3,2024-02,864.83,29.79,0
SPLR-072,Tier 3,2024-02,1011.41,24.76,0
SPLR-073,Tier 1,2024-02,750.39,25.06,0
SPLR-074,Tier 3,2024-02,1419.74,19.6,1
SPLR-075,Tier 2,2024-02,854.08,26.97,0
SPLR-076,Tier 3,2024-02,989.96,21.67,0
SPLR-077,Tier 3,2024-02,1768.13,29.22,1
SPLR-078,Tier 3,2024-02,1320.14,27.46,0
SPLR-079,Tier 3,2024-02,926.69,20.56,0
SPLR-080,Tier 2,2024-02,1313.3,20.73,0
SPLR-081,Tier 1,2024-02,1230.53,20.15,3
SPLR-082,Tier 1,2024-02,1018.67,19.39,2
SPLR-083,Tier 2,2024-02,745.3,25.45,1
SPLR-084,Tier 3,2024-02,1283.42,22.24,0
SPLR-085,Tier 2,2024-02,787.15,22.97,0
SPLR-086,Tier 3,2024-02,1320.61,23.08,1
SPLR-087,Tier 2,2024-02,1315.83,23.33,1
SPLR-088,Tier 3,2024-02,1241.19,20.8,0
SPLR-089,Tier 1,2024-02,1199.65,28.14,2
SPLR-090,Tier 3,2024-02,898.84,22.58,0
SPLR-091,Tier 3,2024-02,747.67,21.59,0
SPLR-092,Tier 3,2024-02,1149.52,23.55,0
SPLR-093,Tier 3,2024-02,1061.19,17.27,0
SPLR-094,Tier 1,2024-02,953.68,20.62,1
SPLR-095,Tier 2,2024-02,1041.08,32.71,2
SPLR-096,Tier 3,2024-02,978.16,22.36,0
SPLR-097,Tier 2,2024-02,1165.25,22.02,1
SPLR-098,Tier 3,2024-02,1209.93,32.28,1
SPLR-099,Tier 3,2024-02,1303.56,17.96,0
SPLR-100,Tier 2,2024-02,882.5,29.44,2
SPLR-001,Tier 3,2024-03,943.34,23.5,0
SPLR-002,Tier 1,2024-03,948.82,28.52,1
SPLR-003,Tier 2,2024-03,1239.76,25.67,0
SPLR-004,Tier 3,2024-03,1035.04,26.67,1
SPLR-005,Tier 2,2024-03,951.49,30.89,0
SPLR-006,Tier 2,2024-03,1383.6,23.18,1
SPLR-007,Tier 3,2024-03,818.89,31.62,0
SPLR-008,Tier 2,2024-03,1157.49,25.83,2
SPLR-009,Tier 3,2024-03,1084.39,17.59,0
SPLR-010,Tier 3,2024-03,1105.48,16.64,0
SPLR-011,Tier 1,2024-03,1102.57,16.35,4
SPLR-012,Tier 3,2024-03,965.81,28.0,0
SPLR-013,Tier 3,2024-03,1215.04,34.42,1
SPLR-014,Tier 3,2024-03,903.4,25.43,1
SPLR-015,Tier 1,2024-03,1249.54,33.17,2
SPLR-016,Tier 1,2024-03,1371.71,28.57,1
SPLR-017,Tier 3,2024-03,1410.25,24.85,0
SPLR-018,Tier 3,2024-03,1428.46,26.04,1
SPLR-019,Tier 3,2024-03,1254.95,20.44,3
SPLR-020,Tier 2,2024-03,964.84,26.74,1
SPLR-021,Tier 1,2024-03,1345.75,16.22,3
SPLR-022,Tier 1,2024-03,1313.32,26.09,1
SPLR-023,Tier 2,2024-03,766.97,28.44,0
SPLR-024,Tier 2,2024-03,1096.77,30.97,3
SPLR-025,Tier 2,2024-03,849.85,23.4,1
SPLR-026,Tier 1,2024-03,1110.79,15.83,1
SPLR-027,Tier 1,2024-03,937.54,25.96,0
SPLR-028,Tier 2,2024-03,1398.22,20.89,1
SPLR-029,Tier 3,2024-03,758.23,29.82,1
SPLR-030,Tier 2,2024-03,1232.56,26.6,1
SPLR-031,Tier 1,2024-03,1307.52,20.07,0
SPLR-032,Tier 2,2024-03,1205.71,29.27,1
SPLR-033,Tier 1,2024-03,1287.4,30.83,1
SPLR-034,Tier 3,2024-03,1070.83,23.9,0
SPLR-035,Tier 2,2024-03,1254.53,25.57,1
SPLR-036,Tier 2,2024-03,903.69,35.97,1
SPLR-037,Tier 2,2024-03,799.25,22.5,2
SPLR-038,Tier 2,2024-03,921.52,25.35,3
SPLR-039,Tier 1,2024-03,962.43,23.37,5
SPLR-040,Tier 3,2024-03,903.57,20.72,0
SPLR-041,Tier 3,2024-03,1099.44,16.21,0
SPLR-042,Tier 3,2024-03,1567.54,25.74,0
SPLR-043,Tier 3,2024-03,956.2,22.44,0
SPLR-044,Tier 1,2024-03,1263.87,29.05,2
SPLR-045,Tier 2,2024-03,970.57,38.57,1
SPLR-046,Tier 1,2024-03,1472.92,27.6,0
SPLR-047,Tier 2,2024-03,974.41,27.0,0
SPLR-048,Tier 2,2024-03,1065.04,21.56,0
SPLR-049,Tier 1,2024-03,1364.64,24.71,3
SPLR-050,Tier 2,2024-03,1202.57,23.66,2
SPLR-051,Tier 2,2024-03,1042.49,31.61,0
SPLR-052,Tier 2,2024-03,1375.73,24.4,0
SPLR-053,Tier 1,2024-03,1056.8,27.88,1
SPLR-054,Tier 2,2024-03,903.73,22.42,1
SPLR-055,Tier 2,2024-03,1357.16,28.43,4
SPLR-056,Tier 3,2024-03,1018.28,25.01,0
SPLR-057,Tier 3,2024-03,1012.56,23.8,0
SPLR-058,Tier 1,2024-03,955.78,27.34,4
SPLR-059,Tier 1,2024-03,1142.27,28.71,2
SPLR-060,Tier 2,2024-03,919.08,25.71,1
SPLR-061,Tier 3,2024-03,1145.25,17.58,1
SPLR-062,Tier 2,2024-03,1048.7,31.8,2
SPLR-063,Tier 3,2024-03,665.14,19.11,1
SPLR-064,Tier 3,2024-03,883.3,20.73,0
SPLR-065,Tier 2,2024-03,834.14,27.22,0
SPLR-066,Tier 2,2024-03,1371.85,30.58,2
SPLR-067,Tier 3,2024-03,838.43,29.89,1
SPLR-068,Tier 3,2024-03,1030.75,18.05,0
SPLR-069,Tier 3,2024-03,1094.01,26.62,0
SPLR-070,Tier 1,2024-03,1074.24,35.8,0
SPLR-071,Tier 2,2024-03,1419.71,28.91,1
SPLR-072,Tier 3,2024-03,951.9,21.51,0
SPLR-073,Tier 2,2024-03,1303.23,23.1,1
SPLR-074,Tier 2,2024-03,1443.58,28.22,0
SPLR-075,Tier 3,2024-03,1118.67,25.22,0
SPLR-076,Tier 3,2024-03,905.65,28.62,0
SPLR-077,Tier 2,2024-03,752.79,25.66,0
SPLR-078,Tier 3,2024-03,1068.13,34.45,0
SPLR-079,Tier 2,2024-03,937.1,26.11,1
SPLR-080,Tier 3,2024-03,1175.69,23.53,1
SPLR-081,Tier 2,2024-03,1076.64,31.65,2
SPLR-082,Tier 2,2024-03,952.63,36.05,0
SPLR-083,Tier 3,2024-03,1265.75,34.64,0
SPLR-084,Tier 2,2024-03,1075.83,22.48,1
SPLR-085,Tier 1,2024-03,1362.74,27.85,4
SPLR-086,Tier 3,2024-03,936.62,20.26,0
SPLR-087,Tier 3,2024-03,1011.05,31.72,0
SPLR-088,Tier 3,2024-03,1144.79,23.96,1
SPLR-089,Tier 3,2024-03,985.83,36.7,0
SPLR-090,Tier 3,2024-03,780.57,20.25,0
SPLR-091,Tier 3,2024-03,1357.32,10.92,0
SPLR-092,Tier 2,2024-03,807.33,25.41,0
SPLR-093,Tier 3,2024-03,1531.61,19.48,1
SPLR-094,Tier 2,2024-03,709.87,21.92,1
SPLR-095,Tier 2,2024-03,1343.33,24.91,1
SPLR-096,Tier 3,2024-03,1151.23,20.22,0
SPLR-097,Tier 3,2024-03,1285.24,28.95,0
SPLR-098,Tier 3,2024-03,1107.23,17.1,0
SPLR-099,Tier 2,2024-03,890.66,19.11,0
SPLR-100,Tier 2,2024-03,1208.87,21.87,0
SPLR-001,Tier 3,2024-04,1097.8,23.56,1
SPLR-002,Tier 2,2024-04,1118.57,20.04,3
SPLR-003,Tier 3,2024-04,923.2,25.45,1
SPLR-004,Tier 3,2024-04,1088.98,23.19,1
SPLR-005,Tier 3,2024-04,968.05,21.03,0
SPLR-006,Tier 1,2024-04,1264.52,22.97,4
SPLR-007,Tier 3,2024-04,983.8,28.89,0
SPLR-008,Tier 2,2024-04,1057.74,17.58,0
SPLR-009,Tier 2,2024-04,1171.71,22.4,1
SPLR-010,Tier 3,2024-04,895.49,29.23,0
SPLR-011,Tier 3,2024-04,1219.15,24.26,0
SPLR-012,Tier 3,2024-04,1090.46,38.18,1
SPLR-013,Tier 3,2024-04,1332.52,30.81,2
SPLR-014,Tier 3,2024-04,1075.08,22.08,0
SPLR-015,Tier 2,2024-04,992.41,15.63,1
SPLR-016,Tier 3,2024-04,1074.8,29.09,1
SPLR-017,Tier 3,2024-04,909.65,15.34,0
SPLR-018,Tier 3,2024-04,1219.9,24.02,1
SPLR-019,Tier 1,2024-04,1049.11,20.31,0
SPLR-020,Tier 3,2024-04,901.36,26.69,0
SPLR-021,Tier 3,2024-04,1047.24,35.12,2
SPLR-022,Tier 2,2024-04,1268.17,20.27,1
SPLR-023,Tier 3,2024-04,1030.26,27.93,1
SPLR-024,Tier 1,2024-04,1138.55,34.16,1
SPLR-025,Tier 3,2024-04,918.7,28.02,0
SPLR-026,Tier 3,2024-04,989.97,17.59,0
SPLR-027,Tier 2,2024-04,1316.04,24.87,2
SPLR-028,Tier 3,2024-04,923.44,27.56,1
SPLR-029,Tier 3,2024-04,780.63,19.98,1
SPLR-030,Tier 2,2024-04,886.11,26.02,2
SPLR-031,Tier 1,2024-04,1248.14,24.89,3
SPLR-032,Tier 2,2024-04,944.8,24.43,1
SPLR-033,Tier 3,2024-04,1134.72,21.08,4
SPLR-034,Tier 3,2024-04,1334.37,22.82,0
SPLR-035,Tier 3,2024-04,1444.28,32.64,0
SPLR-036,Tier 3,2024-04,1083.69,29.6,0
SPLR-037,Tier 2,2024-04,1081.9,25.7,0
SPLR-038,Tier 2,2024-04,1383.48,25.28,3
SPLR-039,Tier 3,2024-04,1022.72,23.7,4
SPLR-040,Tier 3,2024-04,1215.47,35.39,0
SPLR-041,Tier 3,2024-04,1089.43,33.43,1
SPLR-042,Tier 2,2024-04,856.58,24.84,0
SPLR-043,Tier 1,2024-04,1007.22,22.77,2
SPLR-044,Tier 1,2024-04,1478.56,32.11,1
SPLR-045,Tier 2,2024-04,956.79,28.71,0
SPLR-046,Tier 3,2024-04,987.76,26.2,0
SPLR-047,Tier 1,2024-04,852.82,26.25,2
SPLR-048,Tier 3,2024-04,1193.95,27.25,0
SPLR-049,Tier 1,2024-04,1033.57,26.24,0
SPLR-050,Tier 2,2024-04,1001.03,35.93,1
SPLR-051,Tier 2,2024-04,1083.5,15.76,1
SPLR-052,Tier 2,2024-04,1309.32,28.94,2
SPLR-053,Tier 2,2024-04,945.02,32.68,1
SPLR-054,Tier 2,2024-04,805.79,23.65,1
SPLR-055,Tier 2,2024-04,1231.5,41.99,3
SPLR-056,Tier 3,2024-04,888.13,15.55,0
SPLR-057,Tier 2,2024-04,1104.92,32.14,3
SPLR-058,Tier 2,2024-04,985.62,33.59,0
SPLR-059,Tier 3,2024-04,1078.68,21.76,0
SPLR-060,Tier 1,2024-04,1258.48,19.66,2
SPLR-061,Tier 3,2024-04,1116.23,27.94,0
SPLR-062,Tier 3,2024-04,983.22,23.06,1
SPLR-063,Tier 3,2024-04,1686.52,28.91,0
SPLR-064,Tier 1,2024-04,1302.48,21.85,2
SPLR-065,Tier 3,2024-04,903.0,29.72,0
SPLR-066,Tier 2,2024-04,766.44,28.1,1
SPLR-067,Tier 1,2024-04,1663.44,24.42,4
SPLR-068,Tier 1,2024-04,1046.32,30.16,3
SPLR-069,Tier 3,2024-04,1257.35,28.99,1
SPLR-070,Tier 3,2024-04,837.12,34.56,0
SPLR-071,Tier 2,2024-04,1108.13,20.72,1
SPLR-072,Tier 2,2024-04,1405.31,28.42,2
SPLR-073,Tier 1,2024-04,932.59,22.54,2
SPLR-074,Tier 3,2024-04,1423.14,27.53,0
SPLR-075,Tier 2,2024-04,1051.46,23.78,0
SPLR-076,Tier 1,2024-04,1247.51,27.31,4
SPLR-077,Tier 3,2024-04,908.53,18.24,4
SPLR-078,Tier 1,2024-04,1018.21,31.07,4
SPLR-079,Tier 3,2024-04,1011.23,26.58,1
SPLR-080,Tier 2,2024-04,824.67,22.22,2
SPLR-081,Tier 3,2024-04,938.88,26.06,0
SPLR-082,Tier 2,2024-04,977.54,22.04,2
SPLR-083,Tier 3,2024-04,1203.59,19.21,2
SPLR-084,Tier 3,2024-04,1451.16,26.18,0
SPLR-085,Tier 1,2024-04,877.14,17.0,3
SPLR-086,Tier 1,2024-04,995.49,19.67,4
SPLR-087,Tier 3,2024-04,1100.49,31.21,0
SPLR-088,Tier 1,2024-04,1746.52,30.95,2
SPLR-089,Tier 2,2024-04,1162.36,24.41,1
SPLR-090,Tier 2,2024-04,930.56,29.48,2
SPLR-091,Tier 2,2024-04,1172.33,25.91,3
SPLR-092,Tier 3,2024-04,1060.9,28.54,0
SPLR-093,Tier 3,2024-04,1566.94,16.47,0
SPLR-094,Tier 3,2024-04,1586.03,18.38,0
SPLR-095,Tier 3,2024-04,975.09,26.48,1
SPLR-096,Tier 3,2024-04,980.08,22.45,0
SPLR-097,Tier 3,2024-04,1173.31,26.62,1
SPLR-098,Tier 2,2024-04,1043.14,15.9,1
SPLR-099,Tier 3,2024-04,1000.77,33.3,0
SPLR-100,Tier 3,2024-04,942.56,24.61,1
SPLR-001,Tier 3,2024-05,1027.45,25.75,1
SPLR-002,Tier 3,2024-05,1113.46,25.97,1
SPLR-003,Tier 2,2024-05,937.59,32.0,0
SPLR-004,Tier 3,2024-05,867.14,23.95,1
SPLR-005,Tier 1,2024-05,1489.17,31.24,2
SPLR-006,Tier 1,2024-05,788.56,27.27,3
SPLR-007,Tier 1,2024-05,922.49,21.88,0
SPLR-008,Tier 2,2024-05,1245.41,19.39,0
SPLR-009,Tier 1,2024-05,1297.85,25.12,2
SPLR-010,Tier 3,2024-05,856.7,24.11,1
SPLR-011,Tier 3,2024-05,1170.82,28.0,1
SPLR-012,Tier 2,2024-05,1216.77,21.59,1
SPLR-013,Tier 1,2024-05,994.94,22.88,2
SPLR-014,Tier 2,2024-05,1613.47,18.26,2
SPLR-015,Tier 1,2024-05,1074.04,23.61,3
SPLR-016,Tier 3,2024-05,889.7,27.51,1
SPLR-017,Tier 3,2024-05,1062.89,25.23,0
SPLR-018,Tier 3,2024-05,905.7,28.71,1
SPLR-019,Tier 3,2024-05,785.11,30.32,0
SPLR-020,Tier 3,2024-05,955.95,37.16,1
SPLR-021,Tier 2,2024-05,970.16,21.85,0
SPLR-022,Tier 1,2024-05,1307.46,20.81,3
SPLR-023,Tier 2,2024-05,1129.69,27.4,1
SPLR-024,Tier 2,2024-05,915.58,31.44,1
SPLR-025,Tier 1,2024-05,1037.61,26.01,1
SPLR-026,Tier 2,2024-05,790.09,19.72,1
SPLR-027,Tier 1,2024-05,1298.57,22.77,0
SPLR-028,Tier 1,2024-05,1033.31,22.47,3
SPLR-029,Tier 3,2024-05,993.51,26.6,1
SPLR-030,Tier 3,2024-05,1282.3,25.93,1
SPLR-031,Tier 3,2024-05,1037.07,11.05,0
SPLR-032,Tier 2,2024-05,1094.19,34.63,0
SPLR-033,Tier 3,2024-05,817.8,25.7,0
SPLR-034,Tier 2,2024-05,851.61,21.29,2
